customer_id,revenue,quantity
CUST_057824,350.58,19
CUST_057825,68.55,3
CUST_057826,1264.71,5
CUST_057827,130.25,18
CUST_057828,162.04,5
CUST_057829,394.7,48
CUST_057830,700.6,30
CUST_057831,157.83,28
CUST_057832,479.75,26
CUST_057833,94.05,18
CUST_057834,787.16,32
CUST_057835,154.25,28
CUST_057836,203.25,45
CUST_057837,104.92,6
CUST_057838,184.19,10
CUST_057839,71.5,2
CUST_057840,139.43,47
CUST_057841,150.98,30
CUST_057842,51.63,45
CUST_057843,83.83,15
CUST_057844,18.18,38
CUST_057845,42.92,18
CUST_057846,146.34,34
CUST_057847,387.41,26
CUST_057848,103.86,29
CUST_057849,143.95,9
CUST_057850,474.23,22
CUST_057851,341.46,37
CUST_057852,336.55,11
CUST_057853,167.2,24
CUST_057854,90.91,29
CUST_057855,220.47,13
CUST_057856,535.14,36
CUST_057857,904.56,16
CUST_057858,1645.81,41
CUST_057859,685.19,15
CUST_057860,155.04,10
CUST_057861,44.59,8
CUST_057862,270.96,31
CUST_057863,444.34,36
CUST_057864,11.55,29
CUST_057865,33.81,35
CUST_057866,93.99,12
CUST_057867,68.79,14
CUST_057868,29.69,26
CUST_057869,217.03,27
CUST_057870,513.47,4
CUST_057871,122.93,38
CUST_057872,28.22,34
CUST_057873,182.42,33
CUST_057874,48.91,19
CUST_057875,54.13,10
CUST_057876,387.51,7
CUST_057877,492.86,39
CUST_057878,111.13,11
CUST_057879,308.31,4
CUST_057880,50.69,31
CUST_057881,251.91,22
CUST_057882,101.1,33
CUST_057883,39.43,19
CUST_057884,59.91,44
CUST_057885,223.64,30
CUST_057886,33.76,28
CUST_057887,111.98,34
CUST_057888,431.99,37
CUST_057889,90.67,45
CUST_057890,31.78,2
CUST_057891,112.51,35
CUST_057892,292.26,32
CUST_057893,40.54,18
CUST_057894,486.42,8
CUST_057895,318.41,14
CUST_057896,210.63,14
CUST_057897,264.37,21
CUST_057898,168.54,26
CUST_057899,207.32,17
CUST_057900,159.41,10
CUST_057901,358.86,33
CUST_057902,540.71,37
CUST_057903,65.31,25
CUST_057904,73.56,38
CUST_057905,100.36,37
CUST_057906,80.74,42
CUST_057907,461.19,43
CUST_057908,33.13,40
CUST_057909,255.37,27
CUST_057910,593.89,48
CUST_057911,83.2,47
CUST_057912,646.82,9
CUST_057913,472.17,26
CUST_057914,104.66,41
CUST_057915,336.57,20
CUST_057916,64.93,42
CUST_057917,49.32,11
CUST_057918,93.34,29
CUST_057919,572.67,7
CUST_057920,93.85,19
CUST_057921,154.73,34
CUST_057922,54.36,23
CUST_057923,353.07,20
CUST_057924,340.86,30
CUST_057925,73.38,1
CUST_057926,14.63,47
CUST_057927,103.37,11
CUST_057928,231.03,36
CUST_057929,146.47,42
CUST_057930,160.85,22
CUST_057931,210.51,49
CUST_057932,89.04,16
CUST_057933,42.3,13
CUST_057934,310.76,30
CUST_057935,61.26,32
CUST_057936,44.63,48
CUST_057937,244.71,35
CUST_057938,49.12,25
CUST_057939,65.48,22
CUST_057940,720.96,1
CUST_057941,726.74,17
CUST_057942,488.46,38
CUST_057943,317.15,15
CUST_057944,471.73,3
CUST_057945,1056.38,16
CUST_057946,443.25,16
CUST_057947,190.81,49
CUST_057948,355.3,48
CUST_057949,93.23,22
CUST_057950,171.8,3
CUST_057951,179.61,1
CUST_057952,129.27,17
CUST_057953,108.33,29
CUST_057954,538.0,32
CUST_057955,57.23,23
CUST_057956,172.05,42
CUST_057957,40.88,25
CUST_057958,19.93,46
CUST_057959,490.38,19
CUST_057960,536.93,26
CUST_057961,91.34,34
CUST_057962,156.12,23
CUST_057963,111.13,12
CUST_057964,111.25,42
CUST_057965,91.1,35
CUST_057966,235.12,28
CUST_057967,101.38,20
CUST_057968,224.76,5
CUST_057969,786.59,36
CUST_057970,219.11,42
CUST_057971,168.14,1
CUST_057972,83.81,6
CUST_057973,146.29,29
CUST_057974,27.93,16
CUST_057975,692.06,33
CUST_057976,56.94,22
CUST_057977,21.79,34
CUST_057978,133.68,3
CUST_057979,211.5,39
CUST_057980,558.08,38
CUST_057981,189.58,30
CUST_057982,374.46,26
CUST_057983,376.09,24
CUST_057984,341.03,12
CUST_057985,47.77,18
CUST_057986,247.38,10
CUST_057987,37.15,26
CUST_057988,1090.5,49
CUST_057989,298.17,1
CUST_057990,79.46,3
CUST_057991,216.12,1
CUST_057992,54.02,45
CUST_057993,31.35,4
CUST_057994,356.66,47
CUST_057995,55.65,2
CUST_057996,123.84,14
CUST_057997,182.28,30
CUST_057998,123.67,5
CUST_057999,53.09,33
CUST_058000,157.7,7
CUST_058001,172.09,9
CUST_058002,354.71,1
CUST_058003,1711.1,40
CUST_058004,20.57,20
CUST_058005,66.79,23
CUST_058006,185.48,16
CUST_058007,407.8,11
CUST_058008,209.84,12
CUST_058009,456.23,47
CUST_058010,33.79,47
CUST_058011,108.02,5
CUST_058012,640.09,32
CUST_058013,62.79,35
CUST_058014,8.17,8
CUST_058015,65.58,1
CUST_058016,229.83,22
CUST_058017,138.27,48
CUST_058018,41.06,25
CUST_058019,72.13,46
CUST_058020,39.23,3
CUST_058021,44.12,34
CUST_058022,61.62,21
CUST_058023,164.92,36
CUST_058024,13.63,12
CUST_058025,581.57,27
CUST_058026,133.82,17
CUST_058027,49.07,46
CUST_058028,56.06,48
CUST_058029,78.67,37
CUST_058030,149.34,16
CUST_058031,172.66,1
CUST_058032,122.26,44
CUST_058033,69.73,1
CUST_058034,146.8,27
CUST_058035,18.65,9
CUST_058036,44.02,32
CUST_058037,75.47,24
CUST_058038,38.77,43
CUST_058039,119.26,8
CUST_058040,38.94,1
CUST_058041,823.06,12
CUST_058042,34.55,44
CUST_058043,672.66,44
CUST_058044,19.98,37
CUST_058045,1102.25,16
CUST_058046,266.13,16
CUST_058047,327.53,33
CUST_058048,37.89,1
CUST_058049,107.48,24
CUST_058050,114.73,28
CUST_058051,134.19,40
CUST_058052,529.85,5
CUST_058053,296.28,12
CUST_058054,125.75,5
CUST_058055,403.07,49
CUST_058056,484.51,9
CUST_058057,84.1,8
CUST_058058,81.68,39
CUST_058059,1289.09,14
CUST_058060,116.76,49
CUST_058061,78.02,32
CUST_058062,127.17,35
CUST_058063,434.62,2
CUST_058064,304.41,29
CUST_058065,130.9,33
CUST_058066,273.58,22
CUST_058067,190.62,34
CUST_058068,128.74,44
CUST_058069,109.94,12
CUST_058070,172.09,10
CUST_058071,97.89,29
CUST_058072,159.28,22
CUST_058073,141.24,14
CUST_058074,34.79,34
CUST_058075,87.42,14
CUST_058076,114.62,8
CUST_058077,953.1,40
CUST_058078,126.47,49
CUST_058079,195.05,39
CUST_058080,1275.79,15
CUST_058081,30.59,17
CUST_058082,32.0,26
CUST_058083,68.15,42
CUST_058084,106.37,15
CUST_058085,117.67,17
CUST_058086,89.04,11
CUST_058087,43.22,33
CUST_058088,393.07,36
CUST_058089,94.25,8
CUST_058090,485.09,27
CUST_058091,53.68,31
CUST_058092,1053.31,22
CUST_058093,28.06,44
CUST_058094,146.28,1
CUST_058095,54.69,12
CUST_058096,153.79,16
CUST_058097,55.73,2
CUST_058098,17.37,21
CUST_058099,67.99,36
CUST_058100,732.24,12
CUST_058101,54.6,2
CUST_058102,246.77,19
CUST_058103,149.26,27
CUST_058104,94.19,23
CUST_058105,1145.23,2
CUST_058106,108.36,35
CUST_058107,175.82,46
CUST_058108,161.69,25
CUST_058109,716.95,4
CUST_058110,33.16,46
CUST_058111,1399.92,28
CUST_058112,678.2,32
CUST_058113,220.89,19
CUST_058114,275.38,18
CUST_058115,118.15,23
CUST_058116,172.45,2
CUST_058117,225.88,10
CUST_058118,59.82,29
CUST_058119,678.17,45
CUST_058120,185.7,13
CUST_058121,170.99,14
CUST_058122,62.38,11
CUST_058123,478.06,27
CUST_058124,141.75,16
CUST_058125,87.78,39
CUST_058126,50.1,33
CUST_058127,126.28,38
CUST_058128,46.08,2
CUST_058129,209.73,3
CUST_058130,321.94,36
CUST_058131,100.18,18
CUST_058132,187.94,40
CUST_058133,502.77,39
CUST_058134,124.86,44
CUST_058135,133.56,16
CUST_058136,149.23,9
CUST_058137,95.53,22
CUST_058138,104.41,11
CUST_058139,68.8,16
CUST_058140,228.03,22
CUST_058141,138.16,8
CUST_058142,270.11,7
CUST_058143,412.3,1
CUST_058144,51.9,35
CUST_058145,64.28,46
CUST_058146,296.45,49
CUST_058147,115.08,11
CUST_058148,160.89,5
CUST_058149,161.35,10
CUST_058150,57.51,29
CUST_058151,246.18,38
CUST_058152,190.36,16
CUST_058153,54.14,44
CUST_058154,125.82,39
CUST_058155,133.08,45
CUST_058156,313.42,23
CUST_058157,479.68,5
CUST_058158,147.18,33
CUST_058159,27.64,48
CUST_058160,306.78,11
CUST_058161,1336.85,23
CUST_058162,304.27,37
CUST_058163,112.98,10
CUST_058164,221.64,6
CUST_058165,330.38,29
CUST_058166,166.17,43
CUST_058167,552.77,35
CUST_058168,47.83,21
CUST_058169,99.08,36
CUST_058170,234.89,29
CUST_058171,298.37,27
CUST_058172,85.87,39
CUST_058173,94.38,37
CUST_058174,76.2,29
CUST_058175,70.48,22
CUST_058176,249.39,32
CUST_058177,142.95,30
CUST_058178,543.08,46
CUST_058179,49.72,34
CUST_058180,126.82,48
CUST_058181,309.77,47
CUST_058182,209.4,8
CUST_058183,49.49,7
CUST_058184,469.72,13
CUST_058185,163.35,11
CUST_058186,1009.34,46
CUST_058187,130.05,38
CUST_058188,472.49,21
CUST_058189,103.71,6
CUST_058190,117.2,44
CUST_058191,243.23,24
CUST_058192,27.05,38
CUST_058193,19.71,1
CUST_058194,75.41,48
CUST_058195,40.47,39
CUST_058196,15.56,2
CUST_058197,311.85,27
CUST_058198,67.28,29
CUST_058199,105.25,23
CUST_058200,170.58,41
CUST_058201,245.8,14
CUST_058202,196.94,49
CUST_058203,181.65,14
CUST_058204,237.33,7
CUST_058205,90.04,13
CUST_058206,72.77,14
CUST_058207,14.63,17
CUST_058208,280.99,33
CUST_058209,74.77,28
CUST_058210,1078.7,38
CUST_058211,310.4,35
CUST_058212,383.79,33
CUST_058213,300.59,1
CUST_058214,252.32,33
CUST_058215,238.89,46
CUST_058216,262.19,24
CUST_058217,176.79,44
CUST_058218,80.12,15
CUST_058219,45.66,15
CUST_058220,226.52,5
CUST_058221,539.98,37
CUST_058222,130.92,15
CUST_058223,172.68,42
CUST_058224,39.74,28
CUST_058225,94.26,1
CUST_058226,43.43,48
CUST_058227,46.55,31
CUST_058228,163.81,6
CUST_058229,140.11,34
CUST_058230,326.25,6
CUST_058231,319.32,45
CUST_058232,61.93,43
CUST_058233,21.42,41
CUST_058234,57.49,19
CUST_058235,72.92,11
CUST_058236,257.76,43
CUST_058237,273.81,25
CUST_058238,141.66,38
CUST_058239,311.11,37
CUST_058240,1924.21,30
CUST_058241,131.83,40
CUST_058242,117.55,8
CUST_058243,64.03,20
CUST_058244,204.14,4
CUST_058245,462.85,3
CUST_058246,90.14,28
CUST_058247,100.37,2
CUST_058248,88.1,48
CUST_058249,46.96,37
CUST_058250,169.73,26
CUST_058251,175.91,39
CUST_058252,142.4,3
CUST_058253,933.59,38
CUST_058254,221.44,31
CUST_058255,48.6,20
CUST_058256,279.31,14
CUST_058257,105.69,5
CUST_058258,106.82,34
CUST_058259,124.78,15
CUST_058260,111.58,3
CUST_058261,194.4,6
CUST_058262,1230.79,22
CUST_058263,102.68,21
CUST_058264,162.24,2
CUST_058265,187.6,5
CUST_058266,88.88,36
CUST_058267,99.34,12
CUST_058268,400.82,31
CUST_058269,89.1,15
CUST_058270,61.07,1
CUST_058271,882.65,22
CUST_058272,44.47,28
CUST_058273,359.02,25
CUST_058274,121.34,15
CUST_058275,44.02,43
CUST_058276,101.82,47
CUST_058277,118.43,49
CUST_058278,29.07,28
CUST_058279,227.66,4
CUST_058280,205.85,44
CUST_058281,104.76,48
CUST_058282,238.28,17
CUST_058283,182.02,30
CUST_058284,541.14,23
CUST_058285,50.5,10
CUST_058286,110.76,15
CUST_058287,403.88,45
CUST_058288,255.02,6
CUST_058289,14.86,31
CUST_058290,27.96,9
CUST_058291,148.53,37
CUST_058292,764.96,4
CUST_058293,96.38,39
CUST_058294,283.99,5
CUST_058295,161.19,15
CUST_058296,264.78,31
CUST_058297,433.0,36
CUST_058298,381.53,46
CUST_058299,368.35,48
CUST_058300,80.24,34
CUST_058301,127.58,19
CUST_058302,249.26,46
CUST_058303,240.43,48
CUST_058304,269.0,38
CUST_058305,25.31,3
CUST_058306,491.3,45
CUST_058307,27.02,26
CUST_058308,70.04,34
CUST_058309,180.43,38
CUST_058310,144.11,13
CUST_058311,613.22,2
CUST_058312,46.03,36
CUST_058313,103.12,48
CUST_058314,20.71,14
CUST_058315,169.29,42
CUST_058316,120.53,3
CUST_058317,42.95,39
CUST_058318,549.6,7
CUST_058319,437.03,35
CUST_058320,159.51,38
CUST_058321,463.35,15
CUST_058322,135.31,6
CUST_058323,303.0,38
CUST_058324,351.81,21
CUST_058325,50.98,23
CUST_058326,228.71,9
CUST_058327,175.63,29
CUST_058328,53.3,46
CUST_058329,41.37,19
CUST_058330,244.18,35
CUST_058331,111.95,15
CUST_058332,34.3,24
CUST_058333,264.93,19
CUST_058334,377.98,44
CUST_058335,46.01,28
CUST_058336,148.18,12
CUST_058337,677.51,21
CUST_058338,59.66,32
CUST_058339,818.26,34
CUST_058340,107.36,27
CUST_058341,138.36,17
CUST_058342,36.79,20
CUST_058343,38.16,21
CUST_058344,77.02,33
CUST_058345,359.84,6
CUST_058346,1541.61,26
CUST_058347,2010.06,49
CUST_058348,131.2,33
CUST_058349,103.91,21
CUST_058350,55.47,41
CUST_058351,452.46,40
CUST_058352,71.8,47
CUST_058353,117.07,23
CUST_058354,243.95,49
CUST_058355,233.07,27
CUST_058356,80.6,23
CUST_058357,134.94,19
CUST_058358,82.78,3
CUST_058359,64.56,42
CUST_058360,53.24,6
CUST_058361,34.07,35
CUST_058362,213.13,27
CUST_058363,116.67,11
CUST_058364,47.68,46
CUST_058365,43.47,14
CUST_058366,42.8,41
CUST_058367,80.47,30
CUST_058368,457.45,38
CUST_058369,75.09,40
CUST_058370,259.21,34
CUST_058371,706.66,30
CUST_058372,175.65,35
CUST_058373,69.07,5
CUST_058374,135.71,32
CUST_058375,142.12,4
CUST_058376,835.17,33
CUST_058377,26.25,49
CUST_058378,452.87,42
CUST_058379,25.97,19
CUST_058380,334.17,1
CUST_058381,98.56,12
CUST_058382,921.37,41
CUST_058383,291.11,10
CUST_058384,263.35,49
CUST_058385,57.87,49
CUST_058386,902.61,46
CUST_058387,2477.66,32
CUST_058388,1109.26,18
CUST_058389,54.43,26
CUST_058390,122.75,36
CUST_058391,45.22,39
CUST_058392,80.68,4
CUST_058393,197.06,20
CUST_058394,307.86,23
CUST_058395,252.92,28
CUST_058396,26.55,1
CUST_058397,143.11,10
CUST_058398,249.03,17
CUST_058399,383.24,41
CUST_058400,227.73,39
CUST_058401,241.93,22
CUST_058402,116.96,4
CUST_058403,194.78,3
CUST_058404,1967.67,23
CUST_058405,496.17,40
CUST_058406,213.74,13
CUST_058407,307.58,29
CUST_058408,160.11,38
CUST_058409,159.33,15
CUST_058410,383.92,16
CUST_058411,81.54,18
CUST_058412,130.39,19
CUST_058413,37.71,48
CUST_058414,322.55,16
CUST_058415,432.51,17
CUST_058416,271.26,44
CUST_058417,117.41,46
CUST_058418,142.0,32
CUST_058419,171.9,39
CUST_058420,443.59,18
CUST_058421,418.4,40
CUST_058422,35.35,7
CUST_058423,61.67,8
CUST_058424,229.17,23
CUST_058425,38.92,40
CUST_058426,371.9,44
CUST_058427,112.69,29
CUST_058428,301.02,48
CUST_058429,153.58,48
CUST_058430,134.46,22
CUST_058431,50.05,31
CUST_058432,85.85,49
CUST_058433,132.25,47
CUST_058434,127.94,16
CUST_058435,306.2,45
CUST_058436,78.04,10
CUST_058437,144.08,6
CUST_058438,668.12,30
CUST_058439,337.5,40
CUST_058440,164.82,17
CUST_058441,34.53,27
CUST_058442,37.57,17
CUST_058443,280.73,8
CUST_058444,311.0,2
CUST_058445,21.22,11
CUST_058446,298.8,10
CUST_058447,84.6,17
CUST_058448,98.95,40
CUST_058449,361.01,17
CUST_058450,308.7,18
CUST_058451,134.46,30
CUST_058452,295.37,46
CUST_058453,103.18,33
CUST_058454,67.37,22
CUST_058455,523.19,36
CUST_058456,558.79,42
CUST_058457,77.98,35
CUST_058458,87.03,13
CUST_058459,361.88,48
CUST_058460,74.18,7
CUST_058461,330.57,31
CUST_058462,53.28,9
CUST_058463,111.43,39
CUST_058464,394.88,23
CUST_058465,56.31,47
CUST_058466,82.44,41
CUST_058467,216.21,35
CUST_058468,24.58,5
CUST_058469,159.63,34
CUST_058470,474.01,16
CUST_058471,352.41,14
CUST_058472,141.23,29
CUST_058473,151.51,39
CUST_058474,659.72,36
CUST_058475,584.4,40
CUST_058476,135.02,12
CUST_058477,79.07,46
CUST_058478,349.78,26
CUST_058479,459.69,44
CUST_058480,589.18,21
CUST_058481,266.03,11
CUST_058482,103.95,34
CUST_058483,27.94,29
CUST_058484,1030.98,19
CUST_058485,737.18,18
CUST_058486,68.92,38
CUST_058487,179.59,29
CUST_058488,119.01,31
CUST_058489,158.57,29
CUST_058490,99.45,12
CUST_058491,296.34,3
CUST_058492,47.75,14
CUST_058493,100.1,39
CUST_058494,355.5,37
CUST_058495,20.62,7
CUST_058496,202.05,16
CUST_058497,85.82,47
CUST_058498,746.47,41
CUST_058499,206.25,7
CUST_058500,67.56,31
CUST_058501,633.99,1
CUST_058502,151.68,20
CUST_058503,169.23,11
CUST_058504,360.43,38
CUST_058505,80.98,42
CUST_058506,630.99,35
CUST_058507,264.29,42
CUST_058508,78.16,49
CUST_058509,96.31,12
CUST_058510,42.25,49
CUST_058511,201.89,43
CUST_058512,124.24,36
CUST_058513,202.9,34
CUST_058514,27.07,36
CUST_058515,87.89,49
CUST_058516,55.58,27
CUST_058517,242.98,36
CUST_058518,81.3,27
CUST_058519,237.54,2
CUST_058520,87.09,38
CUST_058521,754.53,15
CUST_058522,156.27,4
CUST_058523,370.87,35
CUST_058524,132.51,27
CUST_058525,373.48,26
CUST_058526,68.51,21
CUST_058527,142.31,46
CUST_058528,93.22,37
CUST_058529,961.62,7
CUST_058530,45.21,27
CUST_058531,1176.45,31
CUST_058532,37.55,30
CUST_058533,309.82,21
CUST_058534,79.69,33
CUST_058535,191.5,22
CUST_058536,125.1,14
CUST_058537,64.69,40
CUST_058538,160.94,4
CUST_058539,97.8,4
CUST_058540,262.8,38
CUST_058541,54.3,29
CUST_058542,238.05,15
CUST_058543,352.17,24
CUST_058544,133.19,23
CUST_058545,39.53,34
CUST_058546,839.08,11
CUST_058547,236.75,20
CUST_058548,72.16,12
CUST_058549,243.19,29
CUST_058550,27.78,40
CUST_058551,481.24,9
CUST_058552,1242.01,30
CUST_058553,338.35,14
CUST_058554,54.43,38
CUST_058555,20.31,3
CUST_058556,580.58,6
CUST_058557,128.06,36
CUST_058558,100.34,46
CUST_058559,475.79,9
CUST_058560,82.24,4
CUST_058561,318.09,18
CUST_058562,151.98,3
CUST_058563,189.99,30
CUST_058564,756.93,11
CUST_058565,91.02,16
CUST_058566,83.07,26
CUST_058567,121.24,21
CUST_058568,44.57,23
CUST_058569,378.58,3
CUST_058570,331.47,28
CUST_058571,147.03,42
CUST_058572,58.9,37
CUST_058573,9.53,41
CUST_058574,64.48,19
CUST_058575,117.79,47
CUST_058576,22.22,26
CUST_058577,1798.13,2
CUST_058578,224.87,4
CUST_058579,255.81,46
CUST_058580,127.74,5
CUST_058581,310.3,18
CUST_058582,109.85,25
CUST_058583,126.22,44
CUST_058584,604.85,2
CUST_058585,444.97,12
CUST_058586,146.8,3
CUST_058587,1121.56,23
CUST_058588,136.73,10
CUST_058589,89.5,27
CUST_058590,168.5,43
CUST_058591,200.51,44
CUST_058592,45.04,3
CUST_058593,241.65,45
CUST_058594,1229.89,37
CUST_058595,383.78,43
CUST_058596,288.32,36
CUST_058597,239.94,40
CUST_058598,54.72,42
CUST_058599,54.79,43
CUST_058600,174.71,18
CUST_058601,96.72,13
CUST_058602,34.93,37
CUST_058603,104.52,1
CUST_058604,232.92,48
CUST_058605,265.15,14
CUST_058606,64.54,20
CUST_058607,141.75,17
CUST_058608,224.7,5
CUST_058609,41.75,48
CUST_058610,68.55,21
CUST_058611,146.47,33
CUST_058612,59.79,8
CUST_058613,106.92,43
CUST_058614,1800.43,2
CUST_058615,32.88,38
CUST_058616,616.87,33
CUST_058617,208.86,49
CUST_058618,43.64,16
CUST_058619,292.54,11
CUST_058620,154.92,3
CUST_058621,495.39,44
CUST_058622,287.29,2
CUST_058623,180.61,30
CUST_058624,109.24,7
CUST_058625,477.67,26
CUST_058626,100.28,4
CUST_058627,36.59,3
CUST_058628,22.29,5
CUST_058629,43.12,41
CUST_058630,331.28,47
CUST_058631,103.21,27
CUST_058632,68.58,7
CUST_058633,96.2,49
CUST_058634,340.17,12
CUST_058635,279.59,44
CUST_058636,174.51,31
CUST_058637,81.47,5
CUST_058638,100.43,13
CUST_058639,130.02,37
CUST_058640,60.66,23
CUST_058641,132.88,9
CUST_058642,57.58,10
CUST_058643,213.96,12
CUST_058644,239.41,23
CUST_058645,453.6,6
CUST_058646,192.57,47
CUST_058647,186.56,5
CUST_058648,64.35,5
CUST_058649,141.53,6
CUST_058650,53.38,47
CUST_058651,27.0,30
CUST_058652,113.85,9
CUST_058653,89.68,39
CUST_058654,273.53,25
CUST_058655,56.73,7
CUST_058656,2473.73,46
CUST_058657,91.84,49
CUST_058658,138.34,48
CUST_058659,84.2,23
CUST_058660,323.06,29
CUST_058661,119.85,31
CUST_058662,55.74,36
CUST_058663,23.72,28
CUST_058664,263.46,8
CUST_058665,284.24,34
CUST_058666,209.08,39
CUST_058667,119.67,22
CUST_058668,107.85,29
CUST_058669,322.96,24
CUST_058670,134.15,24
CUST_058671,456.93,23
CUST_058672,134.42,13
CUST_058673,129.63,30
CUST_058674,215.05,5
CUST_058675,596.89,18
CUST_058676,481.42,41
CUST_058677,141.42,6
CUST_058678,102.13,39
CUST_058679,44.33,21
CUST_058680,296.51,7
CUST_058681,24.93,12
CUST_058682,816.66,18
CUST_058683,344.86,26
CUST_058684,70.39,38
CUST_058685,508.21,3
CUST_058686,256.77,48
CUST_058687,236.91,16
CUST_058688,113.64,33
CUST_058689,257.92,28
CUST_058690,35.99,48
CUST_058691,158.04,47
CUST_058692,75.2,18
CUST_058693,111.27,32
CUST_058694,74.52,45
CUST_058695,78.44,36
CUST_058696,538.32,1
CUST_058697,35.41,16
CUST_058698,223.33,18
CUST_058699,47.91,6
CUST_058700,556.41,17
CUST_058701,227.65,9
CUST_058702,36.43,23
CUST_058703,207.4,13
CUST_058704,74.01,4
CUST_058705,186.21,1
CUST_058706,39.31,9
CUST_058707,508.24,1
CUST_058708,20.14,44
CUST_058709,66.18,17
CUST_058710,50.3,20
CUST_058711,216.86,11
CUST_058712,90.69,24
CUST_058713,123.42,1
CUST_058714,78.14,10
CUST_058715,37.77,42
CUST_058716,118.09,41
CUST_058717,40.33,49
CUST_058718,23.76,14
CUST_058719,277.53,39
CUST_058720,42.99,28
CUST_058721,637.22,19
CUST_058722,612.57,23
CUST_058723,359.85,33
CUST_058724,47.67,41
CUST_058725,1238.44,48
CUST_058726,14.12,11
CUST_058727,61.37,17
CUST_058728,341.46,15
CUST_058729,315.67,2
CUST_058730,71.87,21
CUST_058731,67.65,44
CUST_058732,119.65,18
CUST_058733,136.05,28
CUST_058734,92.81,1
CUST_058735,778.99,34
CUST_058736,74.92,32
CUST_058737,643.21,33
CUST_058738,222.72,11
CUST_058739,411.25,48
CUST_058740,33.28,26
CUST_058741,414.88,28
CUST_058742,400.46,43
CUST_058743,76.25,2
CUST_058744,346.52,40
CUST_058745,33.79,29
CUST_058746,92.33,17
CUST_058747,476.8,10
CUST_058748,123.72,38
CUST_058749,113.95,44
CUST_058750,604.59,21
CUST_058751,21.04,20
CUST_058752,124.26,24
CUST_058753,138.93,6
CUST_058754,66.9,5
CUST_058755,586.49,11
CUST_058756,59.74,43
CUST_058757,60.49,10
CUST_058758,12.53,30
CUST_058759,450.68,45
CUST_058760,106.77,47
CUST_058761,106.96,25
CUST_058762,119.91,21
CUST_058763,489.44,44
CUST_058764,744.61,28
CUST_058765,26.25,1
CUST_058766,93.42,34
CUST_058767,47.7,1
CUST_058768,118.67,13
CUST_058769,135.5,7
CUST_058770,26.61,26
CUST_058771,214.58,11
CUST_058772,94.71,12
CUST_058773,323.92,48
CUST_058774,152.98,13
CUST_058775,26.68,32
CUST_058776,274.41,41
CUST_058777,38.86,14
CUST_058778,43.32,34
CUST_058779,108.12,13
CUST_058780,111.6,42
CUST_058781,25.7,8
CUST_058782,128.02,30
CUST_058783,135.78,18
CUST_058784,130.57,27
CUST_058785,27.44,49
CUST_058786,171.38,43
CUST_058787,275.76,44
CUST_058788,38.61,11
CUST_058789,50.62,19
CUST_058790,326.14,14
CUST_058791,720.52,11
CUST_058792,125.67,1
CUST_058793,94.67,37
CUST_058794,180.95,5
CUST_058795,576.13,10
CUST_058796,63.43,12
CUST_058797,91.47,37
CUST_058798,89.1,3
CUST_058799,35.99,28
CUST_058800,348.2,3
CUST_058801,192.7,46
CUST_058802,19.74,31
CUST_058803,146.74,6
CUST_058804,782.31,20
CUST_058805,195.47,38
CUST_058806,738.03,15
CUST_058807,84.76,37
CUST_058808,390.02,7
CUST_058809,552.76,6
CUST_058810,138.0,4
CUST_058811,98.38,27
CUST_058812,445.85,34
CUST_058813,254.7,37
CUST_058814,385.29,33
CUST_058815,224.33,25
CUST_058816,137.05,17
CUST_058817,135.81,20
CUST_058818,104.09,44
CUST_058819,221.47,1
CUST_058820,124.3,8
CUST_058821,191.21,3
CUST_058822,67.17,34
CUST_058823,63.33,43
CUST_058824,266.17,40
CUST_058825,218.87,34
CUST_058826,96.55,15
CUST_058827,588.1,3
CUST_058828,65.3,36
CUST_058829,229.83,41
CUST_058830,234.56,14
CUST_058831,156.57,44
CUST_058832,526.47,6
CUST_058833,755.41,1
CUST_058834,46.96,21
CUST_058835,15.25,49
CUST_058836,91.0,16
CUST_058837,55.54,35
CUST_058838,95.86,32
CUST_058839,915.55,31
CUST_058840,2200.82,10
CUST_058841,57.5,4
CUST_058842,185.72,33
CUST_058843,181.58,49
CUST_058844,209.72,21
CUST_058845,37.69,22
CUST_058846,510.71,39
CUST_058847,365.75,31
CUST_058848,91.83,2
CUST_058849,508.14,39
CUST_058850,35.1,33
CUST_058851,27.3,41
CUST_058852,193.42,42
CUST_058853,228.43,26
CUST_058854,125.99,44
CUST_058855,449.15,46
CUST_058856,76.9,48
CUST_058857,494.91,10
CUST_058858,326.39,20
CUST_058859,956.08,15
CUST_058860,25.21,41
CUST_058861,91.26,25
CUST_058862,59.97,30
CUST_058863,322.77,3
CUST_058864,715.54,23
CUST_058865,102.31,49
CUST_058866,270.26,9
CUST_058867,628.68,42
CUST_058868,205.66,20
CUST_058869,299.3,27
CUST_058870,20.42,34
CUST_058871,710.41,14
CUST_058872,110.08,40
CUST_058873,2142.55,18
CUST_058874,63.38,28
CUST_058875,238.55,40
CUST_058876,338.85,36
CUST_058877,12.16,27
CUST_058878,877.78,7
CUST_058879,312.03,35
CUST_058880,33.3,37
CUST_058881,214.81,49
CUST_058882,213.57,16
CUST_058883,129.75,44
CUST_058884,81.77,12
CUST_058885,138.65,17
CUST_058886,351.19,49
CUST_058887,337.27,34
CUST_058888,149.68,4
CUST_058889,186.54,6
CUST_058890,130.71,17
CUST_058891,56.09,21
CUST_058892,140.15,34
CUST_058893,71.19,2
CUST_058894,54.84,31
CUST_058895,13.21,20
CUST_058896,98.61,29
